StrainID,Coverage,Assembly,Hybrid,NcontigsLonger0bp,NcontigsLonger1000bp,NcontigsLonger5000bp,NcontigsLonger10000bp,NcontigsLonger25000bp,NcontigsLonger50000bp,TotalLengthContigAbove0,TotalLengthContigAbove1000,TotalLengthContigAbove5000,TotalLengthContigAbove10000,TotalLengthContigAbove25000,TotalLengthContigAbove50000,Ncontigs,LargestContig,TotalLength,ReferenceLength,GC,ReferenceGC,N50,NG50,N75,NG75,L50,LG50,L75,LG75,Nmisassemblies,NmisassembledContigs,MisassembledContigsLength,LocalMisassemblies,NunalignedContigs,UnalignedLength,GenomeFraction,DuplicationRatio,NsPer100kbp,NmismatchesPer100kbp,NindelsPer100kbp,LargestAlignment,TotalAlignedLength,NA50,NGA50,NA75,NGA75,LA50,LGA50,LA75,LGA75
9150,68,NCGM257,1,133,71,49,43,41,31,6280305,6254584,6201401,6163437,6130164,5733663,86,443244,6265238,7090694,66.56,65.91,270604,228853,95857,70992,10,11,18,25,65,32,5608015,51,8 + 7 part,62498,83.87,1.043,0,996.49,21.09,260427,5951413,92979,74689,47509,34226,23,28,47,63
9150,68,NCTC10332,1,132,70,48,44,42,32,6280724,6255039,6201856,6177299,6144026,5747529,85,443246,6265693,6316979,66.56,66.52,230009,228853,112413,112413,10,11,19,19,27,15,3277554,47,9 + 11 part,76207,95.415,1.027,0,462.04,12.23,365938,6032677,159858,153741,59555,59555,13,14,30,30
9150,68,PA1,1,130,68,46,42,40,30,6280470,6254785,6201602,6177045,6143772,5747232,83,658965,6265439,6498072,66.56,66.35,270604,270604,112464,92739,9,9,17,19,43,20,4345279,44,9 + 10 part,92772,91.797,1.035,0,525.36,11.45,361074,5969850,102642,101699,58152,55360,18,19,38,41
9150,68,PA1R,1,131,69,47,43,41,29,6280545,6254860,6201677,6177120,6143847,5657106,84,658965,6265514,6309305,66.56,66.29,270604,270604,112464,112464,9,9,17,17,38,15,3447005,43,10 + 14 part,316446,91.145,1.035,0,526.22,11.48,277247,5757908,104385,104385,55378,50881,17,17,38,39
9150,68,PA1RG,1,130,68,46,42,40,30,6280470,6254785,6201602,6177045,6143772,5747232,83,658965,6265439,6500439,66.56,66.34,270604,270604,112464,92739,9,9,17,19,44,20,4110766,44,9 + 9 part,91382,91.764,1.035,0,525.02,11.3,361074,5970257,102642,96377,58152,55360,18,19,38,41
9150,68,PA7,1,208,94,70,62,57,39,6299664,6254777,6198049,6144903,6069417,5375417,111,504904,6266498,6588339,66.56,66.45,147369,140324,72714,70992,14,15,29,32,16,10,645414,11,29 + 53 part,4452366,23.82,1.156,0,3703.76,119.79,97435,1572957,-,,,,,,,
9150,68,PAO1,1,128,66,44,40,37,27,6280467,6254782,6201599,6177042,6130721,5734232,81,812131,6265436,6264404,66.56,66.56,286450,286450,170807,170807,8,8,15,15,39,23,4916821,41,6 + 8 part,80599,95.537,1.033,0,471.99,10.63,362677,5991634,116667,116667,62180,62180,16,16,35,35
9150,68,PAO1_Orsay,1,129,67,45,41,38,28,6280463,6254778,6201595,6177038,6130717,5734228,82,750472,6265432,6276469,66.56,66.54,286450,286450,170807,170807,8,8,15,15,40,25,4987803,42,6 + 8 part,80344,95.36,1.033,0,470.98,10.06,362677,5992127,116667,116667,58263,58263,16,16,35,35
9150,68,RP73,1,127,65,43,39,37,28,6280511,6254826,6201643,6177086,6143813,5791947,80,497587,6265480,6342034,66.56,66.46,286450,286450,170807,140324,9,9,15,16,37,18,4462940,44,10 + 8 part,71481,93.801,1.041,0,474.85,10.88,337479,5954486,119198,119198,58129,56847,17,17,35,36
9150,68,S86968,1,130,67,45,40,38,30,6280652,6254463,6201280,6171290,6138017,5828742,83,750472,6265621,6951288,66.56,66.04,270604,229847,140324,90162,9,10,16,21,58,27,5089324,45,8 + 6 part,89158,85.884,1.035,0,451.09,10.23,294048,5976483,110413,84887,55129,38163,15,18,36,48
9150,68,SCV20265,1,130,67,45,40,38,29,6280708,6254519,6201336,6170695,6137422,5785556,83,504908,6265677,6725183,66.56,66.25,271192,270604,140435,92739,9,10,17,20,44,25,5143409,48,9 + 8 part,64699,89.17,1.034,0,487.33,10.67,362543,6001170,106269,103586,58129,50973,19,21,38,44
9150,68,sga,0,616,386,273,194,86,19,6317232,6249815,5937432,5374635,3613501,1215730,418,101906,6273672,6264404,66.56,66.56,30439,30439,15785,15785,69,69,143,143,27,26,749053,35,17 + 43 part,206586,95.399,1.015,0,469.88,10.39,87184,6000060,26094,26917,13206,13206,74,73,158,158
9150,68,sgvi,0,116,84,69,61,56,40,6289299,6274455,6233403,6180077,6096222,5470351,96,579240,6282376,6264404,66.55,66.56,136077,136077,78256,78256,13,13,29,29,45,33,4166857,48,8 + 3 part,61257,95.67,1.038,0,473.51,10.8,231183,6004324,88588,88588,47094,47688,21,21,45,44
9150,68,SJTD-1,1,128,66,44,40,37,28,6280264,6254579,6201396,6176839,6130518,5778652,81,812132,6265233,6243825,66.56,66.5,271192,271192,140324,140324,8,8,16,16,25,14,3269517,43,8 + 10 part,91286,95.643,1.034,0,472.44,11.02,343526,5977111,167633,167633,72648,72648,13,13,27,27
9150,68,soapdenovo2,0,3069,740,413,207,30,4,6493515,6123067,5242649,3755217,1086269,224099,836,66097,6194785,6264404,66.57,66.56,12551,12490,7026,6814,149,152,314,322,27,26,446636,31,36 + 32 part,224054,94.329,1.01,0,457.26,9.65,66097,5915514,11617,11445,6102,5892,158,161,344,353
9150,68,T38079,1,130,67,45,40,38,30,6280660,6254471,6201288,6171298,6138025,5828750,83,750472,6265629,6809437,66.56,66.15,270604,229847,140324,90545,9,10,16,20,40,23,4301064,46,8 + 5 part,54889,88.733,1.028,0,442.06,9.96,374979,6047904,123290,117195,69728,53505,13,15,29,36
9150,68,T52373,1,130,68,46,42,39,30,6280637,6254952,6201769,6177212,6130891,5779025,83,497580,6265606,6322459,66.56,66.51,270603,270603,122204,122204,9,9,17,17,32,21,4317389,44,8 + 7 part,52454,95.253,1.032,0,454.29,11.86,421199,6026350,127294,127294,57178,57178,13,13,30,30
9150,68,T63266,1,129,67,45,40,38,29,6280086,6254401,6201218,6170577,6137304,5785438,82,504905,6265055,6456866,66.56,66.33,271192,270603,140324,122204,9,10,17,18,36,22,3726395,40,2 + 4 part,30583,93.681,1.031,0,436.97,10.78,375131,6054468,153435,147866,71391,69710,13,14,29,31
9150,68,UCBPP-PA14,1,136,72,50,45,42,31,6281711,6255348,6202165,6170285,6123427,5683919,87,504903,6266002,6537648,66.56,66.29,236324,228853,110934,92739,10,11,19,21,61,34,5381187,60,8 + 7 part,68234,90.835,1.044,0,989.62,21.72,269440,5944398,93245,91517,43304,39412,20,22,45,50
9150,68,USDA-ARS-USMARC-41639,1,128,66,44,40,38,29,6280271,6254586,6201403,6176846,6143573,5791707,81,750472,6265240,6364583,66.56,66.39,270604,270604,140324,122204,9,9,16,17,46,26,4787701,45,7 + 6 part,53806,94.532,1.032,0,454.13,10.45,368733,6022097,118624,118624,59650,58153,17,17,35,36
9150,68,VA-134,1,132,69,47,43,41,32,6280782,6254743,6201560,6177003,6143730,5791864,84,443246,6265397,6400418,66.56,66.42,230009,230009,112412,110934,10,10,18,19,32,19,4447706,47,10 + 9 part,72625,94.174,1.027,0,452.59,10.42,362677,6032734,116705,116705,63888,58835,16,16,33,35
9150,68,velvet_57,0,209,135,113,94,76,40,6256382,6236457,6187628,6061210,5756693,4440143,141,419866,6241109,6264404,66.57,66.56,89728,89728,45281,45281,21,21,46,46,40,29,2950557,52,6 + 13 part,125259,95.243,1.025,59.4,470.42,11.72,228872,5967390,63831,62721,33254,33254,28,29,62,62
9150,68,velvet_optimiser,0,297,226,181,147,95,41,6288597,6263876,6141266,5909303,5019762,2997226,239,192132,6272477,6264404,66.56,66.56,49110,49110,29274,29274,44,44,84,84,35,28,1497364,41,12 + 26 part,162402,95.49,1.021,74.98,471.48,12.07,141085,5994418,42047,42047,22710,22710,53,53,102,102
9150,68,velvet_parametrized,0,200,130,107,92,75,41,6258094,6237030,6180058,6075770,5754197,4499910,139,419803,6243756,6264404,66.57,66.56,89169,89169,46216,46177,21,21,45,46,36,28,2551073,46,8 + 11 part,114712,95.263,1.027,80.9,470.94,11.98,229125,5969819,67928,67928,33269,33269,27,27,60,60
9150,68,velvet_unknown,0,701,497,320,208,64,11,6223700,6147197,5684150,4865906,2417015,680101,561,101279,6192029,6264404,66.6,66.56,21614,21519,11454,11051,94,95,188,192,26,26,553848,41,30 + 42 part,226631,94.426,1.008,36.71,470.47,11.61,101268,5921061,20196,20153,9633,9201,99,101,205,211
9150,68,VRFPA04,1,140,76,54,49,47,37,6280611,6254227,6201044,6170403,6137130,5741373,91,443245,6264881,6818030,66.56,66.48,205082,197298,91517,79864,12,13,23,28,422,50,6138312,153,12 + 8 part,44900,83.466,1.093,0,943.36,27.54,78026,5702242,22763,20164,10195,6797,81,94,184,232
9150,68,W16407,1,133,70,48,43,40,30,6280579,6254566,6201383,6170742,6124421,5727920,85,658965,6265220,6829406,66.56,65.93,270604,229856,112412,90162,9,10,17,22,46,23,4469003,44,6 + 9 part,61095,88.184,1.03,0,463.98,12.14,375131,6027764,122202,100511,56168,44412,16,18,36,45
9150,68,W36662,1,133,70,48,43,40,29,6280683,6254643,6201460,6170819,6124498,5679188,85,750473,6265297,6804266,66.56,66.17,270604,229856,122204,77047,9,10,16,21,50,24,4257804,47,13 + 8 part,70536,87.694,1.038,0,466.45,10.01,375125,5972279,100133,96775,48945,41573,16,19,39,47
9150,68,W45909,1,130,67,45,41,38,28,6280973,6254748,6201565,6177008,6130690,5730174,83,750472,6265906,6803881,66.56,66.25,271192,270604,140435,90162,8,9,15,19,40,20,4169862,44,6 + 9 part,57328,88.212,1.034,0,470.11,11.46,375131,6006470,118624,113147,61206,49317,15,18,34,41
9150,68,W60856,1,129,66,44,40,38,30,6280733,6254544,6201361,6178694,6145421,5836146,82,443245,6265702,6907606,66.56,66.18,286450,270604,170807,90162,9,11,16,21,49,21,4608695,43,8 + 10 part,67997,87.292,1.028,0,454.06,11.33,290023,6034170,107739,96130,55380,48005,17,21,38,47
9150,68,X78812,1,129,67,45,42,40,31,6280467,6254782,6201599,6185016,6151743,5797799,82,443245,6265436,6371121,66.56,66.42,270604,270604,122204,112413,10,10,17,18,29,20,4033666,48,7 + 6 part,45709,95.193,1.026,0,479.5,11.64,373282,6069196,153639,153435,72661,58153,13,14,28,30
9150,68,YL84,1,128,66,44,41,38,30,6280481,6254796,6201613,6185030,6138712,5829437,81,750473,6265450,6433441,66.56,66.43,270603,270603,140435,122204,9,9,16,17,34,21,3555528,44,7 + 7 part,50014,93.803,1.03,0,469.12,10.94,362647,6038886,153435,147866,70422,63888,13,14,28,30
9151,89,12-4-4_59,1,168,81,51,46,40,31,6345511,6310324,6239271,6208018,6104685,5738761,99,667497,6323181,6431911,66.46,66.35,260548,260548,105043,92362,8,8,17,18,40,24,4683339,35,14 + 11 part,57599,92.875,1.049,0,489.34,10.63,349941,5979677,100364,97914,55046,51303,15,16,37,39
9151,89,8380,1,169,81,50,45,39,31,6345825,6310376,6237677,6206424,6104632,5783340,99,667497,6323233,6613260,66.46,66.23,260548,232233,114980,92362,8,9,17,19,46,23,4938010,37,4 + 14 part,108490,90.032,1.044,0,467.87,10.73,344553,5961393,85082,82707,49359,45944,19,20,43,48
9151,89,AES-1R,1,167,82,50,46,40,32,6345467,6311792,6237933,6215156,6113364,5790030,99,667497,6323825,6343337,66.46,66.51,260548,260548,105046,105046,8,8,17,17,41,24,4926092,33,17 + 16 part,148645,93.986,1.036,0,458.5,10.38,341880,5967329,92033,92033,52592,52592,18,18,40,40
9151,89,ATCC_27853,1,174,85,53,48,42,34,6346059,6309052,6233381,6202128,6100336,5781997,105,667374,6323499,6827737,66.46,66.11,219167,202311,94401,85372,9,10,20,24,34,24,4607304,40,15 + 12 part,145150,87.245,1.037,0,412.37,9.22,340597,5963805,107566,99722,55961,47919,18,20,37,44
9151,89,B136-33,1,175,82,51,46,40,32,6347871,6310364,6237665,6206412,6104620,5783337,100,667497,6323221,6421010,66.46,66.42,260548,232233,114980,104656,8,9,17,18,58,26,5201656,49,10 + 12 part,58335,93.313,1.046,0,945.43,18.58,260293,5999316,97788,97788,50955,48822,22,22,45,47
9151,89,BAMCPA07-48,1,172,81,50,46,39,31,6347217,6310473,6237774,6214997,6089002,5783345,99,667497,6323330,7021552,66.46,66.03,260548,219167,114980,73431,8,10,17,23,65,29,5430137,51,11 + 10 part,46468,84.976,1.052,0,956.64,22.29,454239,5974367,100185,77517,38579,25415,19,23,44,61
9151,89,Carb01_63,1,171,81,50,46,39,31,6346580,6310349,6237665,6214888,6089869,5777757,99,667497,6323206,7497593,66.46,65.6,260548,202311,114980,54431,8,11,17,28,58,30,5398768,41,17 + 13 part,58453,80.078,1.043,0,497.69,11.11,454811,6009237,93235,68464,48825,23162,18,26,42,69
9151,89,clc,0,284,125,88,77,61,40,6331979,6276988,6199520,6126237,5861097,5039139,150,349550,6293436,6264404,66.46,66.56,132809,132809,59428,62132,17,17,35,34,44,33,3643112,48,6 + 15 part,165049,95.089,1.029,9.5,487.03,11.06,254523,5962259,72643,72643,36297,36441,24,24,55,54
9151,89,Cu1510,1,170,84,52,47,39,32,6346078,6312036,6237847,6206594,6062125,5783432,101,667497,6324069,6123018,66.46,66.65,232232,234880,114980,115327,9,8,18,17,60,32,5380935,96,20 + 25 part,132149,94.525,1.07,0,947.55,29.3,453181,5790622,78099,90851,38115,43194,21,19,49,45
9151,89,DHS01,1,170,84,51,47,40,32,6345760,6310987,6235383,6212606,6086610,5780952,102,667497,6323975,7055752,66.46,65.76,232232,202310,114017,73431,8,10,18,24,51,29,4950871,36,13 + 9 part,142912,83.693,1.047,0,462.53,9.31,349201,5911600,98375,85083,51056,28248,18,22,40,54
9151,89,DK2,1,171,81,50,45,39,31,6346227,6309404,6236705,6205452,6103660,5782368,100,667497,6323216,6402658,66.46,66.27,260548,260548,114017,114017,8,8,17,17,41,24,5029382,39,22 + 18 part,206180,90.841,1.052,0,505.93,11.43,452988,5821116,98622,92778,51056,50798,16,17,39,40
9151,89,DSM_50071,1,172,83,52,47,41,31,6345909,6310238,6237539,6206286,6104494,5699923,101,667497,6323095,6317050,66.46,66.52,260548,260548,92362,92362,8,8,18,18,38,25,4850516,38,18 + 14 part,63209,94.996,1.043,0,474.64,10.75,349814,6007524,104932,104932,55379,55379,17,17,38,38
9151,89,F22031,1,168,81,50,46,38,32,6345931,6310847,6238148,6215371,6074571,5834807,99,667497,6323704,6603099,66.46,66.22,260548,232233,114980,92362,8,9,17,19,31,22,4058895,31,2 + 11 part,70369,92.832,1.02,0,240.87,5.27,524707,6135738,152866,151653,71705,57596,12,13,27,30
9151,89,F23197,1,173,83,52,48,41,32,6346382,6310344,6237645,6214868,6088872,5738582,101,667497,6323201,6535112,66.46,66.21,260547,232232,92362,90189,8,9,18,20,31,20,4596204,32,18 + 16 part,79985,91.903,1.04,0,510.26,12.19,422117,6010788,100480,100378,57793,55046,16,17,35,38
9151,89,F30658,1,168,84,52,48,41,31,6345533,6312080,6238236,6215459,6089463,5695582,101,667497,6324113,7273258,66.46,65.76,260548,219167,92362,56659,8,10,18,27,50,25,4921079,29,16 + 15 part,66434,82.568,1.042,0,479.7,11.36,376118,6011195,100377,83283,55010,32139,17,22,39,55
9151,89,F63912,1,171,83,51,46,38,31,6346042,6310427,6235196,6203943,6061888,5783352,101,667497,6323284,6641519,66.46,66.23,260548,232232,114980,92362,8,9,17,19,43,23,5074869,30,13 + 14 part,67003,90.144,1.045,0,481.33,10.71,405856,5992416,99954,98204,54702,49359,17,19,39,43
9151,89,F9670,1,168,81,50,46,39,31,6346283,6310866,6237754,6214977,6088981,5783332,99,667497,6323723,6794354,66.46,66.15,260548,232232,114980,85372,8,9,17,21,38,24,4870343,32,14 + 11 part,55657,89.154,1.035,0,426.76,13.37,342223,6063138,113965,107258,68292,48477,16,18,34,41
9151,89,F9676,1,169,81,50,46,39,31,6346414,6310593,6237769,6214992,6088996,5783338,99,667497,6323450,6368008,66.46,66.47,260548,260548,114980,114980,8,8,17,17,41,21,4366139,32,3 + 15 part,45199,94.819,1.04,0,456.02,9.84,349226,6044449,104101,104101,56335,56103,16,16,36,37
9151,89,FRD1,1,170,85,53,49,42,33,6345483,6311665,6237821,6215044,6089048,5738767,102,667497,6323698,6712339,66.46,66.09,232233,219167,104656,90415,9,10,19,22,46,24,4449620,33,16 + 15 part,70703,89.75,1.038,0,469.2,14.96,360993,6030277,100377,98223,55486,49754,17,19,39,44
9151,89,H27930,1,166,78,48,44,38,31,6345930,6310339,6239286,6216509,6113176,5834474,97,667497,6323775,6598021,66.46,66.23,260548,232232,115326,104656,8,9,17,19,15,13,2828797,6,3 + 8 part,24369,93.776,1.018,0,67.82,2.47,524738,6194825,202311,202311,92362,85083,11,11,23,25
9151,89,H47921,1,169,83,51,46,39,30,6345712,6311571,6237712,6206459,6093793,5728927,100,667497,6323604,6836415,66.46,66.07,260548,232231,114980,85377,8,9,17,21,65,24,4981999,39,17 + 16 part,123348,87.09,1.041,0,628.74,13.94,349941,5957585,85082,77303,45540,31190,20,24,45,56
9151,89,H5708,1,170,82,51,46,38,31,6345909,6310460,6237761,6206508,6062039,5783341,100,667497,6323317,6351710,66.46,66.5,260548,260548,114980,114980,8,8,17,17,38,21,4624663,43,10 + 11 part,57255,94.865,1.04,0,471.28,10.65,482645,6032783,114511,114511,58794,56543,13,13,32,33
9151,89,idba,0,184,134,96,83,64,42,6333087,6311738,6221082,6132805,5782628,4931299,148,403423,6321361,6264404,66.46,66.56,115205,115205,55726,57488,19,19,39,38,39,31,3219477,32,5 + 20 part,156863,95.524,1.03,0,482.6,10.86,342501,5989972,73420,73811,34467,34493,25,24,56,55
9151,89,idba_ud,0,206,124,88,78,64,42,6344962,6310716,6225856,6158607,5932047,5062736,143,403425,6324309,6264404,66.46,66.56,119006,119006,62184,62701,18,18,37,36,41,32,3652717,33,4 + 18 part,148818,95.568,1.032,0,484.8,11.22,342501,5993901,76931,76931,37044,38651,24,24,54,52
9151,89,IOMTU_133,1,176,84,52,47,39,32,6348054,6311648,6237789,6206524,6062055,5783353,101,667497,6323681,6897018,66.46,65.98,260548,219164,114980,73811,8,10,17,22,62,29,5390735,60,18 + 12 part,69770,86.313,1.051,0,966.47,19.6,453354,5958438,92033,77309,47449,30409,20,23,45,57
9151,89,LES431,1,167,81,50,46,39,31,6346372,6311270,6238158,6215381,6089385,5783736,99,667497,6324127,6550070,66.46,66.34,260548,232232,114980,92362,8,9,17,19,39,23,4707864,31,16 + 15 part,76778,91.635,1.041,0,442.04,10.83,349652,6008421,98464,98373,56152,50788,16,17,37,41
9151,89,LESB58,1,167,81,50,46,39,31,6346372,6311270,6238158,6215381,6089385,5783736,99,667497,6324127,6601757,66.46,66.3,260548,232232,114980,92362,8,9,17,19,41,24,4798378,30,16 + 15 part,76778,90.906,1.041,0,441.86,10.51,349652,6007301,98464,95127,55808,49359,16,18,38,42
9151,89,M1608,1,176,86,55,50,41,31,6347639,6310927,6237815,6206562,6051220,5641826,104,667497,6323784,6475385,66.46,65.96,260548,232233,104655,92362,8,9,18,19,74,31,5281589,44,8 + 14 part,373911,87.612,1.049,0,934.34,19.95,452342,5680369,69731,69216,30471,28412,22,23,54,58
9151,89,M18,1,168,80,49,45,39,32,6345839,6310390,6237691,6214914,6113122,5834420,98,667497,6323247,6327754,66.46,66.5,260548,260548,114980,114980,8,8,17,17,37,22,4478131,40,19 + 14 part,131879,94.624,1.034,0,464.24,9.99,361204,5992202,114033,114033,56262,56262,15,15,34,34
9151,89,M37351,1,173,83,52,47,39,32,6347602,6310890,6237778,6206525,6062057,5783355,101,667497,6323747,6897231,66.46,65.97,260548,219164,114980,73811,8,10,17,22,81,34,5552923,49,6 + 9 part,31226,86.632,1.053,0,947.87,19.43,452336,5981810,74701,69216,38579,27922,22,26,50,64
9151,89,MTB-1,1,174,83,52,47,39,32,6347053,6310452,6237753,6206500,6062031,5783338,101,667497,6323309,6580038,66.46,66.24,260548,232233,104656,92362,8,9,18,19,53,28,5422377,50,14 + 14 part,53444,90.469,1.053,0,970.62,19.7,455233,5959094,94934,89159,47919,39661,18,19,43,47
9151,89,N17-1,1,167,81,50,46,39,31,6345436,6310804,6237775,6214998,6089002,5783344,99,667497,6323661,6370730,66.46,66.41,260548,260548,114980,114980,8,8,17,17,29,17,3904236,36,26 + 14 part,157775,93.257,1.038,0,469.05,10.23,374596,5946109,112101,112101,59603,59603,15,15,34,34
9151,89,NCGM_1900,1,175,83,52,47,41,32,6347409,6310226,6237527,6206274,6104482,5743161,101,667497,6323083,6814936,66.46,65.98,260548,232232,104656,73811,8,9,18,22,65,26,5294269,47,21 + 12 part,168800,86.373,1.046,0,948.95,18.72,260863,5891180,72519,69295,43194,30415,24,27,51,61
9151,89,NCGM_1984,1,174,83,52,47,41,32,6346997,6310226,6237527,6206274,6104482,5743161,101,667497,6323083,6850954,66.46,65.96,260548,232232,104656,73811,8,9,18,22,66,26,5294269,47,21 + 12 part,168800,85.927,1.045,0,949.22,18.63,260863,5892037,72519,69295,43194,29474,24,27,51,62
9151,89,NCGM257,1,178,84,53,48,40,32,6347919,6310325,6237626,6206373,6061904,5738579,102,667497,6323182,7090694,66.46,65.91,260548,219164,92362,62184,8,10,18,25,57,30,5447618,55,12 + 13 part,53020,84.381,1.048,0,983.83,20.57,260292,5988691,92837,75035,49211,34047,23,28,47,61
9151,89,NCTC10332,1,172,83,52,47,41,31,6345908,6310237,6237538,6206285,6104493,5699922,101,667497,6323094,6316979,66.46,66.52,260548,260548,92362,92362,8,8,18,18,38,25,4850515,39,18 + 14 part,63209,94.996,1.043,0,474.18,12.76,349814,6007670,104932,104932,55527,55527,17,17,38,38
9151,89,PA1,1,169,81,50,45,39,31,6345828,6310379,6237680,6206427,6104635,5783343,99,667497,6323236,6498072,66.46,66.35,260548,232233,114980,104656,8,9,17,18,44,24,5124640,37,20 + 17 part,87711,91.627,1.047,0,531.42,11.24,342964,5958960,98466,98372,55486,54563,19,20,40,42
9151,89,PA1R,1,173,84,53,48,41,30,6345933,6310262,6237563,6206310,6093644,5637224,102,667497,6323119,6309305,66.46,66.29,260548,260548,92362,92362,8,8,18,18,38,22,4866402,36,20 + 20 part,239872,91.011,1.059,0,532.47,11.09,338948,5747518,94268,98372,54563,55486,20,19,41,40
9151,89,PA1RG,1,169,81,50,45,39,31,6345828,6310379,6237680,6206427,6104635,5783343,99,667497,6323236,6500439,66.46,66.34,260548,232233,114980,104656,8,9,17,18,44,24,5124640,37,20 + 17 part,87711,91.594,1.047,0,525.01,10.98,342964,5958960,98466,98372,55486,54563,19,20,40,42
9151,89,PA7,1,281,110,75,67,56,40,6375135,6309412,6226470,6174336,5992649,5351415,130,660720,6323838,6588339,66.46,66.45,121466,119006,66639,62184,13,14,30,33,8,7,433206,8,35 + 69 part,4653641,23.155,1.095,0,3659.97,121.73,77651,1529948,-,,,,,,,
9151,89,PAO1,1,171,83,51,46,40,31,6346089,6311390,6237531,6206278,6104486,5738562,100,667497,6323423,6264404,66.46,66.56,260548,260548,104656,104656,8,8,17,17,41,23,4577972,32,4 + 14 part,105675,95.564,1.039,0,484.04,11.12,374855,5993421,101775,104393,52592,54971,18,17,40,39
9151,89,PAO1_Orsay,1,171,83,51,46,40,31,6346089,6311390,6237531,6206278,6104486,5738562,100,667497,6323423,6276469,66.46,66.54,260548,260548,104656,104656,8,8,17,17,39,21,4495147,35,4 + 14 part,105675,95.437,1.038,0,488.99,10.82,374855,5996115,101775,101775,54971,55527,18,18,40,39
9151,89,RP73,1,170,82,51,46,38,31,6345924,6310309,6237610,6206357,6061888,5783352,100,667497,6323166,6342034,66.46,66.46,260548,260548,114980,114980,8,8,17,17,36,22,4724928,30,12 + 15 part,73012,93.953,1.049,0,479.68,10.79,540307,5963907,110503,107346,55046,55046,15,16,36,36
9151,89,S86968,1,168,81,50,46,39,31,6346285,6310868,6237756,6214979,6088983,5783334,99,667497,6323725,6951288,66.46,66.04,260548,232232,114980,73811,8,9,17,22,54,28,5181531,28,14 + 11 part,120584,85.957,1.038,0,427.62,10.39,340915,5981049,114980,84856,50898,35800,17,21,39,50
9151,89,SCV20265,1,171,83,52,47,39,31,6346339,6310729,6237617,6206364,6061895,5738561,101,667497,6323586,6725183,66.46,66.25,260548,232232,104656,90189,8,9,17,20,48,20,4797192,44,5 + 12 part,33171,89.378,1.047,0,478.92,10.45,454102,6018359,95127,88957,50632,44527,20,22,42,49
